customer_id,customer_visit_score,customer_product_search_score,customer_ctr_score,customer_stay_score,customer_frequency_score,customer_product_variation_score,customer_order_score,customer_affinity_score,customer_active_segment,X1,customer_category,Customer_affinity_category,Customer_frequency_category,Customer Visit Category
csid_5485,18,4.285572472526287,0.5954911498411024,0.6161414804777214,35,10,2.2717249432062347,0,C,BA,1,1,1,4
csid_5486,18,4.897876788822723,0.067188065540831,-0.07296674020546383,13,5,2.4150008574203743,4,C,F,0,1,1,4
csid_5487,2,5.23901701267534,1.3121938805446742,3.70180187298258,105,15,1.6213233027333989,0,D,F,1,1,2,1
csid_5488,15,4.648130007119383,-0.06685423542045943,-0.002868775116273405,4,4,4.0614106812286845,12,B,A,0,1,1,3
csid_5489,15,4.4572344756041105,0.4157948208475749,0.5797859327054838,55,12,1.4994689822432234,0,C,F,1,1,1,3
csid_5490,25,5.740953317355046,0.057968382340837274,0.0650159040271623,1,3,8.010350996068786,154,B,E,0,4,1,5
csid_5491,21,5.147230496740937,0.09104405887628443,0.07002490435095705,5,4,3.6099853209639168,13,B,BA,0,1,1,5
csid_5492,18,3.990799067840052,0.09663714767431356,0.15185985583396786,5,4,2.5741220159442006,34,B,AA,0,1,1,4
csid_5493,34,6.2621503214642775,-0.0905103684185132,-0.04569818446961561,3,3,3.5372449078229367,28,AA,BA,0,1,1,7
csid_5494,3,0.43679913578464097,2.2909912505177807,11.414581002924814,252,12,1.2580980780572382,0,D,F,1,1,3,1
csid_5495,30,4.929053186880992,0.044111299390783336,0.0892120608697295,7,5,2.6240696745171155,13,A,A,0,1,1,6
csid_5496,8,5.188998515778847,0.6789324411093908,1.6583647925956817,92,13,2.0523543617353,0,C,F,1,1,1,2
csid_5497,17,5.273004565873291,0.0071698354196764675,-0.05225309427062085,10,6,3.0900022766870263,3,C,BA,0,1,1,4
csid_5498,37,6.513131852676902,-0.014466966646342243,0.08269191012700268,15,7,2.2077462266965187,3,A,BA,0,1,1,8
csid_5499,13,8.2028340691947,0.021925441055525383,-0.007959535191948761,2,3,3.703362318929708,35,C,AA,0,1,1,3
csid_5500,16,5.763538800434966,-0.0097991028370337,-0.05029685543252657,5,4,3.1906866177606803,18,C,BA,0,1,1,4
csid_5501,26,4.7009055055674525,0.038814396972655665,-0.03936019397029422,1,3,4.552914398849175,40,C,AA,0,1,1,6
csid_5502,6,3.3951981652925936,0.34243150929568106,0.5684768096914781,3,3,3.163980775092023,21,C,BA,0,1,1,2
csid_5503,17,3.634823196809621,-0.03118337822008092,-0.03679882497385688,15,7,2.6503017972622738,5,B,F,0,1,1,4
csid_5504,29,3.433946330976509,0.04404394781153105,0.35217684501463203,2,5,4.308358720529198,22,C,A,0,1,1,6
csid_5505,25,7.979620439191171,0.056885388825988675,-0.05422966492514735,2,3,4.192046158299858,22,B,BA,0,1,1,5
csid_5506,8,3.2859494745118254,0.13808918873316992,0.22456791660665631,6,3,3.1470591805899284,6,D,F,0,1,1,2
csid_5507,10,10.611114646609122,0.25254523964386,0.004021296544965925,5,5,3.8735735201168064,11,C,BA,0,1,1,2
csid_5508,10,4.945933703271875,0.187996380327865,0.045853150855493234,79,14,1.959791218140424,0,C,BA,0,1,1,2
csid_5509,2,5.870485260421723,1.280362431537842,2.653919365760673,102,10,1.9660642155362944,0,D,BA,1,1,2,1
csid_5510,21,5.918912484968373,0.0991826784403568,0.1021614848689997,4,4,3.7345503128655646,20,B,BA,0,1,1,5
csid_5511,31,3.643817276438043,-0.07458831088480386,-0.0527658387383584,6,5,3.519095722291957,17,A,BA,0,1,1,7
csid_5512,29,6.961669158668309,-0.02161671574784521,-0.013392104097699191,19,9,1.9776714470630192,0,C,F,0,1,1,6
csid_5513,21,5.612653903558057,0.10504946721876693,0.031326216817074516,10,7,2.3983513938654397,1,B,F,0,1,1,5
csid_5514,15,5.911185758627571,0.09345932928316787,-0.06793412154102077,8,4,3.8279199619361486,11,C,A,0,1,1,3
csid_5515,21,4.134469645683609,0.2335520009135409,0.2964562395687532,7,5,2.5480757537613816,10,C,BA,0,1,1,5
csid_5516,25,4.735206354069861,0.1320613711703792,0.0306598492100934,6,5,3.194626702061168,12,C,A,0,1,1,5
csid_5517,25,4.081149474764812,0.10652765517087574,0.0778390043692803,4,4,3.5773203186034293,15,B,BA,0,1,1,5
csid_5518,10,8.400962368863299,0.04840909325751756,-0.026733593240560984,3,4,3.4836744442910192,11,B,BA,0,1,1,2
csid_5519,20,4.935869287098474,-0.014156494585947673,0.010960342383435328,6,6,3.9537921437983035,11,B,A,0,1,1,4
csid_5520,3,0.8875269886833816,1.9369501861348442,9.395665357928026,141,12,1.9980368045673118,0,C,BA,1,1,2,1
csid_5521,21,5.0465200301606865,0.3707381149917919,0.29281381213238394,68,12,1.5896587760853618,0,C,F,1,1,1,5
csid_5522,18,3.4176036157466685,0.25132299464698904,0.30795061856298656,3,3,3.2596719196844206,49,B,AA,0,1,1,4
csid_5523,17,6.700468676147053,0.06568481636245115,-0.07067374292781403,20,5,2.951838286618457,1,B,F,0,1,1,4
csid_5524,7,6.836352916037361,0.3688607486285848,0.39211154933178,12,7,2.059538560233997,6,C,BA,1,1,1,2
csid_5525,12,9.164740911937525,-0.040918184105811314,-0.058540839613730786,2,4,,12,C,A,0,1,1,3
csid_5526,17,5.221549686105743,-0.08512550933021322,-0.12003434862047528,119,13,1.6525702201517052,0,C,BA,0,1,2,4
csid_5527,18,3.2448575720601713,0.19074407682503236,0.18023466056778348,1,3,5.209557055821815,28,B,BA,0,1,1,4
csid_5528,21,2.8187940430066947,-0.04178618475032,-0.00878908976879078,2,4,3.792302227586628,35,C,AA,0,1,1,5
csid_5529,29,8.763627217242455,0.013907794148472012,-0.11375174822147835,4,4,3.4367967348906334,27,C,A,0,1,1,6
csid_5530,16,4.138583532262993,0.1406770122767874,-0.06510081495420426,10,4,2.814331713305561,10,C,BA,0,1,1,4
csid_5531,9,2.0114323025239487,1.1895072514733056,3.3505239703060017,103,14,1.8100511087860247,0,D,BA,1,1,2,2
csid_5532,16,3.8568393168472976,0.16694282355474413,0.4790376942767723,4,4,3.3581053640200444,20,C,BA,0,1,1,4
csid_5533,24,7.375249810308079,0.11063234698503806,-0.03252543788408082,8,6,2.9514918867705666,12,B,BA,0,1,1,5
csid_5534,9,3.005760258633863,1.0106644525366426,1.6956116483950257,82,9,1.8508858223862443,0,C,BA,1,1,1,2
csid_5535,19,7.389343496814368,0.037546122837087706,-0.0611816978299775,3,4,3.7794967376610753,17,C,BA,0,1,1,4
csid_5536,21,6.004146874924327,-0.007974550612595051,-0.05652700698765041,10,5,2.3402279714830745,6,B,F,0,1,1,5
csid_5537,32,3.4689055990385014,-0.06269804019835737,0.10232188773996027,4,5,3.928395141565361,17,AA,A,0,1,1,7
csid_5538,18,8.085585113021107,0.16086506382440374,0.004312057922335395,4,5,2.945595548190752,10,C,BA,0,1,1,4
csid_5539,31,3.86831930761682,0.012168963100445554,-0.023085395533610824,6,5,3.740769503321133,14,AA,A,0,1,1,7
csid_5540,20,0.7823205403172189,0.11835064832162707,0.7599407939554518,7,4,3.397843730431785,15,C,A,0,1,1,4
csid_5541,21,3.7408204151419335,-0.04182949917574541,0.1520699191972444,8,5,2.78056570315882,5,B,BA,0,1,1,5
csid_5542,32,3.2687861174810475,-0.0177218813324491,0.0029498437551594304,9,6,2.927732530318768,4,A,F,0,1,1,7
csid_5543,14,6.380646939988117,0.14708503975747447,0.11256244107925034,3,3,3.223924283004215,16,B,BA,0,1,1,3
csid_5544,23,4.884073179774936,0.053788722815181635,0.0640204397141023,2,4,2.9257009118843564,23,C,A,0,1,1,5
csid_5545,4,4.941096904010101,1.3584230732720697,3.2975893477531217,276,10,1.597078960426373,0,C,BA,1,1,3,1
csid_5546,7,2.5958195221984224,1.565847455266,7.237446612313554,98,9,1.278276775777657,0,C,BA,1,1,1,2
csid_5547,28,7.055891322708267,-0.028701204317530708,-0.08131948628484094,4,5,3.1139533211064365,10,B,A,0,1,1,6
csid_5548,14,2.5637706693603795,0.24636641987901164,0.35443614636274545,8,4,2.6306703226376555,11,B,A,0,1,1,3
csid_5549,28,4.8231005507639955,0.049551784251609984,-0.003936790026857946,6,4,2.51318491885751,7,C,BA,0,1,1,6
csid_5550,6,3.9236403594454123,0.9646742240646908,2.324990351138772,95,11,1.679738887026386,0,C,F,1,1,1,2
csid_5551,15,7.138150361922839,0.005512578981448781,-0.06409777841966066,2,3,3.951672683084003,13,C,A,0,1,1,3
csid_5552,11,3.733042977677088,0.07360056322142905,-0.0008489958389222737,5,3,2.5879090082695537,12,C,BA,0,1,1,3
csid_5553,4,3.1306671854118036,1.1433111919090773,3.4719296817715417,11,6,2.7342235553374428,2,D,BA,1,1,1,1
csid_5554,13,5.055299266801698,0.3430426106069998,0.481027092288614,51,9,1.9331593781162169,0,B,BA,1,1,1,3
csid_5555,11,2.6124064979888235,0.9525396160145008,3.1331294365692317,35,7,1.9238960633322904,1,B,BA,1,1,1,3
csid_5556,28,5.412419966962947,0.024603803294588472,-0.035570083205542086,5,5,3.1219712753436433,8,C,F,0,1,1,6
csid_5557,19,7.726342021554768,0.050052674293413715,-0.06300669437014443,10,7,2.7642800985023968,3,C,BA,0,1,1,4
csid_5558,7,3.942145195260341,0.19000935173637465,0.4225718524987849,5,3,2.7402739074739726,16,D,BA,0,1,1,2
csid_5559,16,5.261418319384641,0.2048839073509162,0.0653757395777276,3,4,,38,C,AA,0,1,1,4
csid_5560,21,3.3431586812025804,0.20484905343555235,0.1737293559399313,25,6,2.7939462404252007,1,C,F,0,1,1,5
csid_5561,16,4.731741514685433,0.7370007365975594,0.9330510966629604,57,13,1.8520164886601944,0,,F,1,1,1,4
csid_5562,9,3.469185900799741,0.8910088360374716,2.1468902854522454,11,7,2.45416739913117,4,D,BA,1,1,1,2
csid_5563,18,5.3191345358285735,0.14822315601433025,0.303843324546391,10,4,2.5198807097550424,6,C,BA,0,1,1,4
csid_5564,34,5.925211973535963,0.014439279839948213,-0.0671785125196193,13,9,2.5288599332439534,2,AA,F,0,1,1,7
csid_5565,10,1.4982259882156788,0.7529630684682499,1.6209402520349911,23,5,2.301122141762979,3,B,BA,1,1,1,2
csid_5566,9,5.422649688989352,0.13551953391924482,-0.060697777458171676,215,11,1.1753318459822968,0,C,BA,1,1,3,2
csid_5567,23,8.030196644477522,0.1405944391575665,-0.13379924694697098,163,14,2.090240307529565,0,B,F,1,1,2,5
csid_5568,24,5.081517210265544,0.05748443611206466,-0.01921794430174573,7,4,2.8294971933154742,7,C,F,0,1,1,5
csid_5569,20,6.766650875495431,0.20990993119521886,0.18052609293749247,2,3,4.206818046974343,28,C,A,0,1,1,4
csid_5570,8,3.7812061463261912,0.13507740575070198,-0.04368228538114695,5,4,2.9385829452269783,20,C,BA,0,1,1,2
csid_5571,16,2.9378993654279397,0.0622824051068157,0.04382824838925653,116,11,1.7802801198757854,0,C,F,0,1,2,4
csid_5572,10,3.036728740339215,0.16031311021120942,0.3479721165593497,4,4,3.4487508987948403,15,B,BA,0,1,1,2
csid_5573,27,5.3775583538697855,0.1337143515100811,0.017930296121060178,5,4,3.2935169152345285,7,B,BA,0,1,1,6
csid_5574,14,6.3553468992007724,0.041916134466895405,-0.014527734892155303,7,5,2.853730231987627,8,C,F,0,1,1,3
csid_5575,5,2.672656879421877,1.3131825765362142,2.0051984873432613,159,11,1.7164212116901032,0,D,F,1,1,2,1
csid_5576,25,4.8638109414309945,0.21233866237268734,0.11421375138170695,2,4,3.2722373141821164,38,C,AA,0,1,1,5
csid_5577,28,6.246250282485797,-0.035071216203073186,-0.0966318158045084,12,6,2.005320669310449,5,B,F,0,1,1,6
csid_5578,17,6.360065916002125,0.1255456865583335,0.1065453706877064,3,3,3.7689891557807247,46,B,AA,0,1,1,4
csid_5579,14,4.879166859308722,0.016335610824463408,0.02368618234109865,87,12,1.5280417720190222,0,B,F,0,1,1,3
csid_5580,15,5.495623296635354,-0.04297276113267445,0.05759955141793774,7,5,2.8285821699944935,12,B,A,0,1,1,3
csid_5581,22,6.3469766570518,0.10594622485270937,0.13099338905207428,5,4,4.302492583313319,14,B,BA,0,1,1,5
csid_5582,27,3.836034742618038,0.10153675879336448,0.004531063028310705,4,4,2.6646638615676794,6,C,BA,0,1,1,6
csid_5583,31,4.9685448273833845,0.05645681130524675,0.03903959235832901,9,6,2.7651866131282112,5,AA,F,0,1,1,7
csid_5584,14,4.7888034316444905,-0.010805644590645048,-0.059001087444996464,23,8,1.943606156350281,1,B,F,0,1,1,3
csid_5585,20,5.474457863126512,0.17363275519196655,0.0984151800440581,7,5,2.312429279404401,4,C,BA,0,1,1,4
csid_5586,1,1.9933115343572936,2.2637479274681054,6.581426437120335,373,13,1.3817107047233192,0,D,BA,1,1,4,1
csid_5587,10,8.50864154252083,0.09240861764804956,-0.15592348061512806,138,16,1.7903398952778797,0,B,F,0,1,2,2
csid_5588,20,8.609893446461909,-0.09071987478692264,,4,4,3.4239610078185487,16,B,BA,0,1,1,4
csid_5589,24,3.5915503630216414,0.10442641046499193,0.10958057556811454,2,4,3.1153377634637986,14,C,BA,0,1,1,5
csid_5590,13,1.9498590193974223,0.8607763809029831,2.328658376656958,34,6,2.452788523823539,0,B,F,1,1,1,3
csid_5591,10,6.0649896101677045,0.2705512381363384,0.08040640456935154,9,5,2.717138953041718,6,B,BA,1,1,1,2
csid_5592,4,4.5539966816778445,0.9927353188099132,1.2941011046905837,117,12,1.8506856933307758,0,C,BA,1,1,2,1
csid_5593,22,6.523155988719263,0.02671716917806886,-0.11251631133128367,5,3,3.6539565796226148,20,B,BA,0,1,1,5
csid_5594,23,4.7094968089316245,0.02411647434813884,0.02377406605183149,10,6,2.7160956453782705,9,C,F,0,1,1,5
csid_5595,24,4.484662859330157,0.06892343873931378,0.11062499010723692,2,4,4.972913634157148,27,B,A,0,1,1,5
csid_5596,15,8.301057070333954,-0.05572812666570992,-0.009138361403340305,4,4,3.9954952760630955,24,C,A,0,1,1,3
csid_5597,19,5.635942874440342,0.05184737898820788,-0.011437596588312266,5,4,4.254813911208536,19,C,BA,0,1,1,4
csid_5598,25,5.098789885094068,-0.003840612810440368,-0.016149759393344683,3,3,4.408816299488425,28,C,BA,0,1,1,5
csid_5599,29,4.0532130313861785,0.018443043569425197,-0.01452694892013264,2,4,3.4606539716926683,31,B,AA,0,1,1,6
csid_5600,12,6.15700035940163,-0.0256250211286809,0.0361519752546423,1,4,4.62172810855021,23,,BA,0,1,1,3
csid_5601,26,7.300051288446399,-0.06899877581932425,-0.04121184773434428,1,4,4.740975491317295,27,B,A,0,1,1,6
csid_5602,19,6.021662806127447,-0.0057824602851948,-0.028189424061526382,8,5,3.4559364120114964,10,C,A,1,1,1,4
csid_5603,19,4.671499251703147,0.10671273931918444,-0.07381732940804148,2,4,3.5666513007830662,24,B,BA,0,1,1,4
csid_5604,34,6.343005862355174,-0.04672843840322392,0.043153457820091015,3,3,3.1297078722465947,22,A,A,0,1,1,7
csid_5605,29,4.858294578846926,0.05139061347916056,-0.011585355425298116,1,3,4.880886621665123,27,C,A,0,1,1,6
csid_5606,25,6.693431717192527,-0.03832363902554285,-0.056580448621883814,29,8,1.7302856214957831,0,B,BA,0,1,1,5
csid_5607,19,7.550307666447388,0.09633687862667556,,2,4,5.17096471257639,56,B,AA,0,2,1,4
csid_5608,10,2.588823513962712,0.09381316227340476,0.09015166057234286,1,3,6.020273917626058,70,B,AA,0,2,1,2
csid_5609,21,4.699160817317862,0.06659740574754308,0.07066837178161299,3,3,4.068645781170683,22,C,A,0,1,1,5
csid_5610,23,4.82377422249053,-0.051505261953929515,-0.05989793687144259,1,3,5.170651864220671,17,C,A,0,1,1,5
csid_5611,22,3.8204190966018894,0.20764153946944236,0.0871048806359585,7,7,2.915780776902908,4,C,F,0,1,1,5
csid_5612,29,6.22304974332271,-0.01812758245152119,0.00358451365574424,5,4,2.7749774054660024,4,B,BA,0,1,1,6
csid_5613,15,7.261845251665431,0.011097558862649095,-0.05824926123797596,1,4,4.669278554027863,33,B,AA,0,1,1,3
csid_5614,14,2.7999088112538395,1.0140152775744344,1.6295644712009425,33,9,1.6742798434837436,1,B,F,1,1,1,3
csid_5615,1,4.327580345734591,1.3130809628192637,1.7847659790659274,280,10,2.059409728941209,0,C,F,1,1,3,1
csid_5616,24,5.871701792584355,0.14552867284587803,0.17381660524347695,3,4,4.495404448018468,34,B,AA,0,1,1,5
csid_5617,15,4.163098413940328,0.07798070001552132,0.022139439618657976,3,5,3.2772194982666027,13,B,BA,0,1,1,3
csid_5618,26,3.1127352808322035,0.08474214099856621,0.09320226050527856,6,5,3.167879978733786,17,C,BA,0,1,1,6
csid_5619,12,7.0606602596377455,-0.015160249893960902,-0.012455475984251714,4,4,3.4816431477451815,15,B,A,0,1,1,3
csid_5620,15,7.381677518210638,0.06600326506204092,0.027023946587602002,2,4,2.925590425492442,34,C,AA,0,1,1,3
csid_5621,28,6.003256489667881,-0.08139825074000935,0.059450066598173874,5,3,3.206424551942907,17,C,BA,0,1,1,6
csid_5622,28,5.903104490769367,-0.049024820555299546,-0.019549901367771447,3,4,3.4628231953494293,29,C,BA,0,1,1,6
csid_5623,7,2.8434845017909134,0.5202872085503996,0.4700483306511538,26,9,2.217978935188207,0,D,F,1,1,1,2
csid_5624,29,8.455624581074016,0.006558412340280304,-0.03190693124533181,12,6,2.189379774311619,2,C,BA,0,1,1,6
csid_5625,25,5.549059524216774,0.051553510259472315,0.013537062507749621,2,4,4.4749699291762,26,C,BA,0,1,1,5
csid_5626,22,5.969652253240048,-0.0465121302716879,-0.08266740253122037,2,4,5.363540234831765,31,B,AA,0,1,1,5
csid_5627,31,8.823840656229278,0.00564256724978515,-0.10638098288571436,135,11,1.589568208923061,0,A,F,0,1,2,7
csid_5628,19,3.0594530122355046,0.6574432736508754,1.5715994070434824,105,12,1.6374121665769383,0,C,F,1,1,2,4
csid_5629,9,2.7588419754312907,0.5855044183915001,1.3887319014022337,73,11,1.9999986493615156,0,C,F,1,1,1,2
csid_5630,15,7.56912982778761,0.16565601775033134,0.06309795426104435,3,4,2.368570208713904,11,C,BA,1,1,1,3
csid_5631,12,2.4204898738921745,0.0821148277001517,0.11883516882467,2,4,3.5411468308028846,27,C,BA,0,1,1,3
csid_5632,27,4.886915937250415,0.03399449395593794,0.17878974612357085,18,9,1.9644595987020852,2,C,BA,0,1,1,6
csid_5633,11,0.9467617956118142,1.4487267658102472,2.714540449816049,64,9,1.5953759780269363,0,C,BA,1,1,1,3
csid_5634,18,10.568737898007708,0.012401978403341998,-0.12385672156682075,1,3,5.464991240253923,73,B,AA,0,2,1,4
csid_5635,27,4.532601031149944,0.11169051705477924,0.0826416649636232,7,6,2.9897436613559543,13,C,A,0,1,1,6
csid_5636,17,4.2073945721378685,-0.0027683854631374385,-0.02805754158130584,9,5,2.8816857929537862,5,B,BA,0,1,1,4
csid_5637,21,2.825161980870988,0.1770886593594932,0.3594068037440219,3,3,3.0350309386571914,24,C,A,0,1,1,5
csid_5638,12,3.132291812332173,0.1880462760100296,0.2674806694037753,4,5,3.1312537388548654,6,B,F,0,1,1,3
csid_5639,12,3.784126098337589,0.22923489497559696,0.58693973775716,1,3,5.144164495495618,84,B,AA,0,2,1,3
csid_5640,32,4.780953135735974,0.013400573819200052,-0.0307971198883074,3,4,2.6157469755818434,16,A,BA,0,1,1,7
csid_5641,13,5.1962001389829435,0.051822839447497666,0.05204916629574016,2,3,4.3718387161369785,45,B,AA,0,1,1,3
csid_5642,9,7.473030479946701,0.07033514566357378,-0.09944450155337674,5,3,3.593453756123191,17,C,BA,0,1,1,2
csid_5643,9,2.8491307210355985,0.23488138962310776,0.2186146834096748,1,4,4.75544481878985,64,C,AA,0,2,1,2
csid_5644,15,4.234575510206988,0.16713036525678865,0.07523972128727209,5,4,3.3261899762679867,19,B,BA,0,1,1,3
csid_5645,22,4.122734017918067,0.0132552302102384,0.07663650885586562,7,7,2.485446232715361,4,C,BA,0,1,1,5
csid_5646,15,5.125335746254205,0.39982131263045534,0.19628475453517427,24,9,2.3135519327431093,0,C,BA,1,1,1,3
csid_5647,27,7.855752203169982,-0.07865801833381017,-0.05925836865372629,6,4,3.42876446858051,9,C,BA,0,1,1,6
csid_5648,22,4.678763678200307,0.1076859495116906,0.1852103865083528,1,3,5.232575967215128,36,C,AA,1,1,1,5
csid_5649,15,4.10457837035999,0.3358835064270213,0.17696580257820593,7,4,2.756086684289062,12,C,A,1,1,1,3
csid_5650,13,4.4481141314950845,-0.037905956689949664,0.14118695730463185,4,4,3.338613868230776,6,B,BA,0,1,1,3
csid_5651,17,5.203932441002982,0.03383658413178735,-0.08745161560770229,5,4,2.8504485589680018,8,C,F,0,1,1,4
csid_5652,15,6.950217792172613,0.02453476542894603,-0.05957499166152056,6,6,3.201083832816709,8,B,BA,0,1,1,3
csid_5653,19,9.009214867801074,0.056619637810258035,0.03849480184057876,2,3,3.1036645848059017,21,C,BA,0,1,1,4
csid_5654,21,7.8475049224172775,0.04979994080426773,0.007286408444945894,9,8,2.449583628758935,4,B,BA,0,1,1,5
csid_5655,3,2.002620665883393,2.026191567274389,7.978636609833937,249,10,1.4742050263652728,0,C,BA,1,1,3,1
csid_5656,25,3.2032883949969,0.054162651704986124,0.10260134848251526,4,4,3.140736372426587,12,C,A,0,1,1,5
csid_5657,5,2.740334671521314,1.648480722199848,2.5073896792801547,116,14,1.6582097104380866,0,C,F,1,1,2,1
csid_5658,34,5.1201223529594735,-0.15711520568209,-0.0012673074362499794,5,4,2.8334910809643703,21,AA,BA,0,1,1,7
csid_5659,5,2.5095314326891804,1.4213695745866928,2.5213178975028483,31,8,1.4435154751309365,0,C,BA,1,1,1,1
csid_5660,25,5.9933513724539935,-0.011116787103991095,-0.05197191207129544,8,5,3.0449740317693736,5,C,BA,0,1,1,5
csid_5661,27,6.837805065500871,-0.08134573944697973,-0.04523500093583403,6,4,2.599339265247488,17,C,A,0,1,1,6
csid_5662,4,1.8443071464042011,1.5526435140816246,7.984649083168707,253,9,1.7447911569845245,0,D,F,1,1,3,1
csid_5663,26,7.144600953938113,0.112819480912398,-0.11617125939599432,4,4,3.3036617613621653,20,C,BA,0,1,1,6
csid_5664,27,4.111057498399889,0.014207482718203547,0.04109940103296257,7,5,2.427677231457861,4,C,F,0,1,1,6
csid_5665,27,8.84485167709215,0.012040316388187436,-0.08044779929754288,2,4,4.008719820592996,13,C,BA,0,1,1,6
csid_5666,5,1.0788201064122704,2.065340410356114,11.934596463421919,54,10,1.4694123587713344,0,D,BA,1,1,1,1
csid_5667,14,8.13910086710228,0.02298733098906977,-0.04156422450337195,20,6,2.2314311460498244,2,C,BA,0,1,1,3
csid_5668,19,3.885963679460451,0.12382566950717495,0.12663579172208456,7,4,3.3093158934845577,11,B,BA,0,1,1,4
csid_5669,2,1.4016540988662671,1.9667809742706384,5.5306878419835055,66,8,2.0231196317304105,0,D,F,1,1,1,1
csid_5670,13,6.17811104257773,-0.014086785559501625,-0.041364241474359034,27,6,2.766437054902104,3,C,BA,0,1,1,3
csid_5671,13,5.194273234452059,0.1877215774005206,0.18258544808611954,1,3,3.419654995215186,32,C,AA,0,1,1,3
csid_5672,21,3.9041159972335366,0.03558547450777199,0.02540364828912224,3,4,3.1870255605069935,14,C,BA,0,1,1,5
csid_5673,7,1.835874189849931,1.1874234068012106,2.8427550764236336,67,8,2.001159433955311,0,C,F,1,1,1,2
csid_5674,8,4.532726792660319,0.948419135247922,1.8977979892115409,46,9,,0,D,BA,1,1,1,2
csid_5675,6,1.7247815208956867,0.8323954681652032,2.134663092978241,8,6,2.996989368920781,3,D,BA,1,1,1,2
csid_5676,13,7.546070647948498,0.10930910239554932,0.022283814552543985,5,5,,10,C,BA,0,1,1,3
csid_5677,30,5.9953242332448,0.11052466171916298,-0.013646696151730356,7,6,2.7300992298357856,5,AA,BA,0,1,1,6
csid_5678,14,5.5220337708108165,0.05522866846303282,-0.021042909380708668,1,3,5.723262169371519,49,C,AA,0,1,1,3
csid_5679,25,3.4334155151411565,0.17403361632438205,0.3246539971469698,1,3,4.123696530033168,84,B,AA,0,2,1,5
csid_5680,25,7.02606617667114,0.008413783288744092,-0.02186223539981021,8,5,3.3890639777939837,4,C,BA,0,1,1,5
csid_5681,16,1.8725644559384909,0.4988312783354286,0.8753672250814654,25,7,2.3966928244580084,1,C,BA,1,1,1,4
csid_5682,12,4.143223462048122,0.5423922276081061,0.8748447600823729,24,7,2.5503288377738875,2,C,F,1,1,1,3
csid_5683,9,5.909139909671604,0.4399006849350022,0.22389793943067304,18,7,3.0913981774780543,4,D,F,1,1,1,2
csid_5684,7,6.243131011343932,0.8616616366317035,1.2701148909430922,52,7,1.6296220221800517,0,C,F,1,1,1,2
csid_5685,5,2.500535357537027,1.3177479651955886,5.51143039973845,14,7,1.9503859736607867,1,C,BA,1,1,1,1
csid_5686,13,7.040929249754852,-0.0026662729198264346,-0.14279267120472686,243,8,1.6364334354774948,0,C,BA,0,1,3,3
csid_5687,15,5.316148410272434,0.1126297846473978,0.06040753869979139,32,10,2.5452386289830624,1,C,BA,0,1,1,3
csid_5688,7,5.617939521656664,1.1483635738090066,2.431736101587562,89,11,1.9329492688051688,0,C,F,1,1,1,2
csid_5689,3,2.921231662525245,1.5228218579443138,3.464905777533741,161,9,1.9202716801274005,0,C,BA,1,1,2,1
csid_5690,29,7.760879887093059,-0.08620735520482971,-0.026443361380326557,3,3,3.5998515734413417,22,B,BA,0,1,1,6
csid_5691,3,2.6018112825170787,1.526559122454936,4.077922601378846,160,8,1.3335525796657959,0,D,BA,1,1,2,1
csid_5692,14,5.1710494159514155,0.0021673670908722792,-0.032914153180315465,4,4,2.9557258844447833,23,B,BA,0,1,1,3
csid_5693,14,4.259616769986696,0.08180588925875379,0.13686990784637754,1,3,3.7869189423586698,42,B,AA,0,1,1,3
csid_5694,15,5.627004957861726,0.04928466168536429,0.053474561156122015,5,3,3.3461904160299696,32,B,AA,0,1,1,3
csid_5695,21,3.5657580953547843,0.13931709792778502,0.3391115106678259,4,0,3.262214839543208,21,C,BA,0,1,1,5
csid_5696,18,4.976644362288701,-0.058202289385402124,-0.025858196849090603,0,3,5.590674858088125,60,B,AA,0,2,1,4
csid_5697,11,4.1068198456377445,0.10240093333041393,0.030524182833035925,3,4,3.5037465152523,29,C,A,0,1,1,3
csid_5698,29,6.0673159793215286,-0.04080901860140503,0.04311302582091285,6,4,2.1613514051192446,4,C,BA,0,1,1,6
csid_5699,17,6.584413960017862,0.09104219711773948,0.12224921595369127,1,4,4.757373952584193,46,B,AA,0,1,1,4
csid_5700,14,6.695369798423995,0.12004012561175445,0.11654738444112725,4,4,3.4758246729687,17,B,BA,0,1,1,3
csid_5701,6,1.7502647104043971,1.6107429601720196,6.362854085128733,38,11,2.4057495599611345,0,D,F,1,1,1,2
csid_5702,19,7.035496253613298,-0.032077246139175945,-0.07117209016268762,22,6,2.7281110944810854,2,C,BA,0,1,1,4
csid_5703,32,6.230285850065188,0.0319677144246214,-0.0907269338323676,5,5,2.7787213549597167,9,A,F,0,1,1,7
csid_5704,12,2.664174304179374,0.9025030713384004,2.2646337114485067,24,7,2.6067955985109266,0,B,F,1,1,1,3
csid_5705,18,5.6818022533524095,0.19042121443971505,0.17717264119610832,4,4,3.2052923221270686,12,B,A,0,1,1,4
csid_5706,7,2.686803582550358,1.3332556454353528,3.595964357827866,73,10,2.101100892094724,1,C,BA,1,1,1,2
csid_5707,3,2.7374785359754927,2.0498653607564745,6.39066186328737,90,10,1.8795992928007341,0,D,F,1,1,1,1
csid_5708,4,2.6062882520035062,1.6336489874402225,6.807165973839343,45,9,1.6399795195721272,0,C,BA,1,1,1,1
